113,
9,
115,
26,
10,
43,
75,
54,
61,
33,
15,
21,
92,
8,
26,
7,
18,
4,
14,
56,
24,
23,
3,
48,
47,
18,
27,
3,
21,
10,
28,
101,
56,
8,
23,
40,
12,
146,
52,
108,
106,
25,
22,
13,
33,
68,
19,
41,
7,
64,
7,
11,
44,
9,
51,
56,
16,
21,
4,
7,
22,
15,
4,
19,
39,
95,
70,
111,
90,
7,
70,
6,
23,
93,
81,
3,
62,
73,
78,
34,
54,
31,
19,
56,
89,
4,
4,
4,
29,
11,
11,
90,
16,
20,
7,
66,
28,
4,
134,
129,
97,
13,
53,
17,
74,
16,
132,
23,
33,
27,
52,
111,
39,
98,
94,
54,
39,
16,
3,
10,
3,
7,
8,
5,
5,
11,
6,
92,
34,
7,
8,
17,
60,
134,
24,
37,
46,
41,
54,
147,
28,
36,
21,
42,
44,
27,
29,
12,
10,
76,
48,
56,
16,
13,
38,
23,
8,
70,
66,
51,
89,
15,
12,
43,
27,
26,
24,
16,
11,
48,
30,
18,
81,
44,
28,
42,
10,
17,
34,
131,
25,
22,
31,
13,
40,
29,
149,
6,
22,
26,
3,
29,
22,
60,
107,
46,
37,
22,
47,
27,
4,
44,
90,
37,
3,
8,
103,
26,
101,
22,
8,
3,
89,
76,
42,
42,
43,
43,
3,
80,
41,
63,
24,
20,
41,
56,
26,
36,
19,
20,
28,
34,
26,
28,
18,
51,
34,
12,
63,
18,
80,
41,
18,
18,
20,
22,
33,
18,
50,
30,
16,
18,
9,
29,
26,
24,
9,
53,
13,
42,
63,
37,
6,
70,
23,
38,
21,
47,
50,
10,
23,
17,
18,
22,
44,
9,
12,
4,
8,
19,
18,
18,
35,
22,
12,
3,
15,
19,
46,
59,
31,
33,
18,
63,
43,
30,
9,
56,
16,
23,
10,
35,
42,
10,
10,
10,
10,
24,
16,
29,
12,
37,
34,
17,
27,
7,
9,
17,
19,
20,
10,
10,
29,
27,
19,
33,
10,
40,
23,
14,
32,
12,
23,
10,
9,
34,
39,
10,
17,
9,
23,
16,
27,
15,
33,
17,
37,
39,
16,
37,
36,
13,
82,
49,
22,
4,
14,
12,
8,
4,
94,
5,
9,
125,
46,
10,
5,
19,
21,
10,
44,
71,
27,
13,
14,
9,
15,
141,
111,
31,
39,
31,
38,
14,
24,
19,
95,
10,
22,
58,
33,
20,
56,
30,
25,
31,
26,
9,
24,
66,
5,
17,
74,
9,
19,
23,
79,
40,
49,
35,
47,
10,
49,
31,
10,
65,
7,
16,
73,
101,
112,
23,
37,
8,
10,
9,
69,
18,
14,
111,
17,
10,
65,
78,
4,
18,
85,
103,
91,
66,
25,
7,
14,
30,
55,
27,
62,
28,
69,
103,
29,
21,
32,
83,
9,
35,
26,
17,
75,
6,
74,
22,
8,
4,
6,
9,
23,
32,
9,
7,
31,
18,
18,
16,
75,
80,
93,
14,
15,
27,
96,
23,
74,
8,
37,
36,
26,
36,
45,
3,
46,
21,
11,
24,
58,
20,
15,
15,
35,
13,
9,
25,
24,
13,
21,
5,
22,
33,
10,
41,
33,
12,
23,
26,
5,
24,
28,
35,
27,
56,
12,
36,
5,
37,
22,
21,
35,
74,
59,
30,
53,
79,
33,
15,
11,
33,
26,
16,
19,
70,
34,
16,
30,
32,
33,
25,
20,
21,
21,
29,
31,
29,
10,
22,
17,
18,
114,
74,
18,
33,
11,
12,
54,
25,
32,
33,
17,
81,
27,
29,
22,
32,
15,
36,
25,
51,
26,
54,
3,
53,
59,
55,
34,
57,
32,
129,
26,
30,
129,
29,
9,
34,
3,
83,
38,
3,
23,
30,
13,
27,
3,
66,
34,
104,
31,
95,
135,
94,
96,
17,
82,
13,
108,
23,
5,
30,
63,
20,
89,
114,
40,
35,
55,
27,
32,
35,
38,
36,
84,
39,
12,
40,
18,
69,
24,
14,
39,
17,
78,
35,
124,
23,
26,
47,
35,
59,
46,
11,
67,
52,
57,
41,
14,
37,
34,
45,
22,
68,
23,
42,
76,
78,
44,
48,
18,
40,
52,
44,
54,
18,
27,
10,
45,
140,
20,
20,
70,
10,
64,
74,
4,
9,
31,
36,
64,
74,
106,
42,
22,
60,
47,
33,
19,
29,
107,
33,
37,
59,
40,
72,
111,
64,
84,
49,
56,
11,
49,
15,
6,
66,
16,
145,
34,
71,
90,
4,
83,
48,
82,
19,
67,
74,
75,
107,
65,
15,
33,
